388583 201842 44867
211339 318700 632369
330639 439483 566951
648130 70373 574354
61894 648130 519652
277122 562124 600371
450735 103029 603252
160970 168046 29915
299990 128760 331064
660448 66868 209051
619918 174973 126148
529584 551535 418533
511449 550953 495833
169695 158996 388919
291505 455632 572429
450901 599869 554454
510050 640868 607518
50789 170125 602255
637327 285896 223876
481666 24920 370576
472878 632798 600190
169742 603260 572683
315267 494210 483201
6234 54955 623740
440929 601685 479758
417780 327834 238890
507265 606026 385409
544630 623388 574032
140927 452284 504909
390243 106058 290294
524944 623388 59957
455083 185717 178402
514821 210192 239989
556167 647536 651368
467536 470987 512523
338510 227973 477810
557894 426424 549368
439858 496043 181241
358534 5192 572547
346287 364794 396909
10252 356082 25541
306148 664006 379609
100333 506042 43877
41599 148914 557227
507338 632417 45452
586975 442280 512692
552829 116284 246596
522635 448115 214351
216744 634711 664006
618593 39017 340897
536497 343772 653192
83282 532051 541593
242887 408655 507430
438758 342281 561742
517399 560818 261436
459935 492899 259781
451261 394787 228189
583473 431548 605369
253968 583701 46505
556622 132716 458249
466398 427914 54803
590341 496666 3707
309576 548747 196034
632415 30809 654480
501068 595314 77569
401434 472751 645565
314058 555537 588708
548553 542314 659019
306294 443249 178622
173051 510109 636069
365462 21035 586688
501335 535598 440497
573732 17058 210170
212322 40918 582915
123971 68331 384956
453702 242686 590145
570607 573223 177508
550095 504408 241132
643968 392430 450202
191240 522674 430786
611312 658401 405288
509341 55447 184825
195370 331501 35878
1409 123989 375923
463457 524456 242409
480593 298261 498829
588197 636463 392268
131737 172231 369192
188027 567086 531299
273045 258783 42741
233402 288477 461572
164806 381528 406395
290941 449782 336886
410033 640868 108597
602601 491091 227091
596929 612808 95089
273597 385125 515429
509188 564461 212474
381436 652397 317713
612535 449813 458360
231421 52591 604145
255876 615105 322244
479225 454203 254503
579357 77970 264180
456961 203347 325142
637827 282732 359955
635709 244151 495187
571773 353418 249907
547016 539665 178668
350465 38783 26993
544589 334824 106274
649199 539610 119707
456418 181304 113040
297034 607518 322621
584539 487380 606866
398718 435532 330509
608653 483964 285759
33824 262066 622620
354752 535238 504411
365244 487646 174091
330879 502223 418547
25016 313260 457078
283302 522797 501299
454014 275224 255695
610703 630322 584406
285262 297558 567569
660448 625020 146161
622313 415028 477542
309860 64583 310225
478685 531056 594397
238223 331483 277038
590000 463095 609267
401343 311933 649472
571765 530054 443117
320391 240602 581829
618043 498982 33509
308705 555537 515549
565553 86885 61419
415804 85308 370564
236875 214299 482875
421626 275658 357948
151792 26236 321247
424223 365098 658204
114902 81584 542393
404013 659019 500879
82063 405200 54028
171633 177845 323147
518046 543680 641238
326715 646282 467247
172356 457075 34726
333701 472483 622479
595722 465647 195989
507531 293379 403871
627513 624245 570891
468669 213378 120927
317831 242023 361024
540677 116665 79359
132413 279569 655724
71297 129908 243759
515004 500608 632452
308402 439733 192443
254932 451599 584089
16066 556768 109278
245127 447117 407634
2179 69429 177163
472838 296337 418914
148516 204574 291074
346234 541488 280949
225017 628873 620318
26695 661354 57589
412419 493876 488298
154562 105969 289270
152242 534716 644280
215888 295227 277543
356541 13149 629504
526614 77562 549622
238270 397688 277521
552097 433022 364471
536071 320555 83950
612350 386443 284310
535267 663287 46774
116772 598528 482735
239922 442160 245323
73859 638389 471128
479637 509071 319428
416607 38633 273206
452274 250179 499220
257498 152541 191584
647548 261673 592570
498614 181037 247352
473691 133430 628835
100074 263886 654692
199679 155002 611029
516794 622968 352205
651333 532470 178979
480009 430209 401561
489081 326881 215335
520450 359974 462649
567080 233617 467904
76261 121946 403588
646457 389154 233764
590179 181777 205925
389154 57911 115309
536505 655187 503529
526406 496602 492797
644145 583065 631851
87650 139927 579474
593927 274468 625836
321949 536360 427719
648913 170969 61701
151980 462018 21612
635073 209318 166032
430484 266021 261793
328662 56298 330101
318160 223123 366664
69950 286680 646669
555047 601470 215089
641238 487763 540279
466361 366879 259905
597804 603778 599488
146850 616116 459269
280818 202072 620972
479851 250891 303547
335436 330227 310515
262453 344642 593029
34660 313997 614212
462639 663287 659019
391636 571847 520940
616123 173324 379381
81478 273347 306507
402974 346272 129490
544762 421179 637999
358948 531546 593180
565923 410890 417028
302475 229161 60660
439557 372006 399956
190901 89734 214302
211628 193989 455038
595570 268216 419488
25340 256388 236831
405222 253884 395063
550613 84845 142653
514041 143406 247861
644367 389671 159470
350440 82554 536997
564620 300043 519263
195153 252074 530858
128090 394631 487091
414639 296563 481753
552085 509210 307031
456844 401395 625672
594610 581933 410049
483689 602664 599887
657769 555184 580633
74334 317445 496653
184732 594697 44695
233976 110279 134512
481807 442763 447021
580603 173138 610134
552300 542724 254430
109509 322742 460388
244360 441396 450305
125030 60029 328174
525802 351480 248480
455332 605311 630851
416490 145105 215784
238604 535402 266006
411493 319137 76367
593111 288500 419331
629018 347116 525813
255235 211871 594598
352071 629949 114636
517331 256668 642128
536535 20901 485223
646457 432168 143713
648130 659444 571566
382759 166632 236338
630870 264244 188384
622710 424100 328504
517856 561318 303267
555856 526988 478786
344975 327064 140514
40515 147880 524626
265863 590800 638076
569213 396110 476218
356634 112588 547741
414573 518499 621117
384132 429787 382341
439974 652794 126892
536057 295611 413229
314441 201768 271603
619276 221199 543017
167030 515062 498537
175062 43301 247502
457953 494535 455882
307765 217548 105799
241890 185475 295967
126447 287615 616498
141887 402545 401968
309064 393185 565516
428830 118401 491024
149128 188649 229069
642618 462502 322760
656062 229952 151812
515090 313816 592541
429661 308700 118547
362841 419726 471121
521076 654692 342640
263568 65232 21646
649199 519472 259434
594040 645436 500820
572108 647371 565332
493055 590341 655378
442906 464812 75974
378539 349626 644913
141971 58668 393219
534127 448321 97243
56034 500876 583395
521205 67990 8621
410954 566419 159164
341406 220276 238054
392908 626135 60305
225072 291502 367726
661646 328287 231700
9814 595586 183152
510207 385593 182188
477619 105842 664006
69578 154136 489607
199786 525395 255170
612350 530602 494537
184793 249584 645078
332612 639143 31097
42907 477587 36530
295951 146074 453881
19351 360912 339449
430595 242662 159149
278199 214254 598288
559764 631482 145594
497132 349514 133897
240491 606163 473747
243007 99872 375446
7640 394565 412735
255559 468334 510137
282673 531299 441843
490606 634512 25731
300970 24794 538561
389060 653769 638794
230657 417938 531013
425170 397638 458755
382620 384694 431682
322677 579905 549414
661354 516762 401561
640868 156787 598258
419726 513811 315624
606343 193269 448988
375161 502223 236813
294054 538374 621566
388775 77597 480571
33794 289912 362122
442271 587033 536463
131164 302291 529261
483994 612271 362411
443317 388926 290184
367609 514423 207735
377474 495941 656293
185268 59224 241043
231186 172675 487123
240605 390122 534831
572286 442453 541941
114867 299661 168316
366411 335967 614768
527939 602094 145899
148920 578392 508455
140191 565807 356606
156747 331146 257543
19578 484827 643697
516730 80958 25706
565527 105153 628126
304743 501047 177777
467042 202192 145339
542769 362098 622096
477388 509150 570924
13380 581767 110339
595932 505775 627815
641238 84388 541714
649549 547818 570319
637749 265321 11744
263119 503533 220991
256207 511541 305455
186792 567245 557522
166861 664006 399097
119631 134378 641481
617756 625383 493567
314616 460942 102309
618776 539704 503065
654531 344304 603672
476686 645436 118195
555632 563331 287775
456908 456418 468757
212203 298032 480483
439933 145424 185318
582840 587975 425295
532048 2220 503624
580134 82097 362628
659019 116267 581944
424270 601739 480593
341407 277831 506498
203950 514064 144832
262422 664006 83885
347159 209208 378547
636360 545753 458817
237254 472221 228170
550161 120468 402925
162076 350583 249484
356790 297634 213878
77868 659444 610336
437780 569507 323070
340659 143447 362281
69878 543063 498152
592732 336344 461041
480879 180493 556759
585111 657769 606699
605125 599496 536096
234790 28637 97187
539094 319954 258583
651391 580911 94500
371414 458242 335924
643590 456818 380053
376114 407288 369987
84744 520552 305585
110073 140825 38699
438378 600580 426721
370354 438531 533440
262694 68354 152456
639481 382198 646476
574535 595453 196925
642320 314863 489163
600855 404281 385700
440433 465318 423430
423690 353814 576701
517818 516270 254048
113160 440053 291466
225429 225915 411898
357225 212615 151457
420472 383870 286697
